"V1","V2","V3","V4","V5"
0.00182046033745762,0.0481631258039633,0.85981648607852,0.0771341486082868,0.0130657791717719
0.00149220121005989,0.0498801535268523,0.855144568347662,0.080302484655149,0.0131805922602764
0.00161227690582252,0.0523025788613605,0.855812529528415,0.0774269259010151,0.0128456888033869
0.00174888824792901,0.0518355371448319,0.85367867320406,0.079443842363766,0.0132930590394131
0.0022274013638196,0.0590480140541497,0.845919464755065,0.0797081871034199,0.0130969327235457
0.00276018894499526,0.0622774783667228,0.845445085621054,0.0767287321949044,0.0127885148723234
0.00424996460427269,0.0542591814932717,0.853161002311454,0.0758577772485103,0.0124720743424916
0.00464433449464623,0.0550116750597515,0.850589436141506,0.0772690391366581,0.0124855151674386
0,0.0605647971868687,0.856924733398333,0.0732264169556361,0.00928405245916199
