"V1","V2","V3","V4","V5"
0.000628953673355118,0.0152575780198412,0.898214122412068,0.0795417817034482,0.00635756419128795
0.000197511117544725,0.0219518885975468,0.898131607142242,0.0739288945193861,0.00579009862328053
0.000330674790321601,0.0333407640955522,0.893774528873524,0.0672745841587531,0.00527944808184862
0.000588179913955736,0.035377681796185,0.903643667707864,0.055819971853734,0.00457049872826115
0.00109607770540573,0.0477058143635323,0.896093659158576,0.05120746423255,0.00389698453993553
0.00186387306889852,0.0540387078782911,0.906333602826565,0.0344824667611279,0.00328134946511711
0.00409571974761282,0.0543023796012659,0.915258354090074,0.0237449161777181,0.00259863038332866
0.00478883848664733,0.0590518857089962,0.914357482338454,0.0198316180506729,0.00197017541522949
0,0.0643631421219229,0.924512645756886,0.00988730199446065,0.00123691012673055
